Times,Sea_level
147.1,124.1758456
147.2,123.9269094
147.3,123.7168895
147.4,123.5324611
147.5,123.3694808
147.6,123.2302122
147.7,123.1146397
147.8,123.0128439
147.9,122.9237641
148,122.8501609
148.1,122.7842967
148.2,122.7239932
148.3,122.6684603
148.4,122.6142207
148.5,122.5585589
148.6,122.5004961
148.7,122.4344073
148.8,122.3593666
148.9,122.2748677
149,122.1764319
149.1,122.0577619
149.2,121.9242398
149.3,121.775671
149.4,121.6040236
149.5,121.4166362
149.6,121.214921
149.7,120.9957391
149.8,120.7563338
149.9,120.5027747
150,120.2350332
150.1,119.9453085
150.2,119.6393727
150.3,119.318751
150.4,118.9804398
150.5,118.6197602
150.6,118.243466
150.7,117.8514039
150.8,117.4354133
150.9,117.0002052
151,116.5481644
151.1,116.0769374
151.2,115.5789974
151.3,115.0628685
151.4,114.5282499
151.5,113.9676345
151.6,113.3823667
151.7,112.7768148
151.8,112.1505609
151.9,111.4907885
152,110.807753
152.1,110.1016646
152.2,109.369133
152.3,108.6007183
152.4,107.8063602
152.5,106.9852879
152.6,106.1314544
152.7,105.2386679
152.8,104.3153713
152.9,103.3604828
153,102.3675897
153.1,101.3289268
153.2,100.2536351
153.3,99.14058012
153.4,97.98792819
153.5,96.7871804
153.6,95.55791563
153.7,94.30376081
153.8,93.02854588
153.9,91.73457939
154,90.4293584
154.1,89.12008719
154.2,87.81087544
154.3,86.50582133
154.4,85.21388429
154.5,83.93989388
154.6,82.6868158
154.7,81.45721193
154.8,80.25512211
154.9,79.08579119
155,77.94094105
155.1,76.82026844
155.2,75.7234925
155.3,74.66002102
155.4,73.62125183
155.5,72.6060009
155.6,71.61414749
155.7,70.65431283
155.8,69.720866
155.9,68.81106635
156,67.92490759
156.1,67.07201618
156.2,66.24640333
156.3,65.44521586
156.4,64.66852479
156.5,63.92898446
156.6,63.21652748
156.7,62.5294195
156.8,61.86929772
156.9,61.24672792
157,60.64875184
157.1,60.07518023
157.2,59.53240064
157.3,59.02207581
157.4,58.53599352
157.5,58.07409466
157.6,57.64934727
157.7,57.2518389
157.8,56.87908237
157.9,56.53566033
158,56.22965465
158.1,55.94954195
158.2,55.69547187
158.3,55.48139334
158.4,55.2992591
158.5,55.14508339
158.6,55.02450178
158.7,54.95020123
158.8,54.9095351
158.9,54.90366578
159,54.95645661
159.1,55.05813262
159.2,55.20528444
159.3,55.41059043
159.4,55.69623068
159.5,56.04165416
159.6,56.44843343
159.7,56.9457866
159.8,57.51298804
159.9,58.1411204
160,58.8337268
160.1,59.62141307
160.2,60.47369786
160.3,61.39308435
160.4,62.38777934
160.5,63.48688907
160.6,64.66438153
160.7,65.91557766
160.8,67.23241521
160.9,68.6079097
161,70.01167536
161.1,71.423506
161.2,72.8283219
161.3,74.21119765
161.4,75.54073113
161.5,76.80083247
161.6,77.99165848
161.7,79.11493649
161.8,80.17073799
161.9,81.15712034
162,82.09940917
162.1,83.00212327
162.2,83.86648668
162.3,84.69115083
162.4,85.49369308
162.5,86.27711153
162.6,87.04242712
162.7,87.79495935
162.8,88.54272165
162.9,89.2881966
163,90.03624948
163.1,90.79379509
163.2,91.56277573
163.3,92.34446314
163.4,93.13926979
163.5,93.92648142
163.6,94.6966909
163.7,95.44233103
163.8,96.13146658
163.9,96.78072948
164,97.39417858
164.1,97.97034478
164.2,98.49984668
164.3,99.00066947
164.4,99.47393976
164.5,99.91271088
164.6,100.3209866
164.7,100.7070459
164.8,101.0716831
164.9,101.4042137
165,101.7186088
165.1,102.0157207
165.2,102.2916323
165.3,102.5474628
165.4,102.7894592
165.5,103.018052
165.6,103.2254818
165.7,103.4190244
165.8,103.5987865
165.9,103.7599447
166,103.9002945
166.1,104.0245647
166.2,104.1323626
166.3,104.2109795
166.4,104.2695634
166.5,104.3082659
166.6,104.3199305
166.7,104.3042279
166.8,104.2690155
166.9,104.2145676
167,104.1294925
167.1,104.026112
167.2,103.9049384
167.3,103.7606522
167.4,103.5932706
167.5,103.4089169
167.6,103.2076523
167.7,102.9786922
167.8,102.7327661
167.9,102.470035
168,102.1852835
168.1,101.877734
168.2,101.5536183
168.3,101.2130712
168.4,100.8471035
168.5,100.4648872
168.6,100.0672914
168.7,99.65109418
168.8,99.21395141
168.9,98.76207084
169,98.29548551
169.1,97.80749067
169.2,97.30277698
169.3,96.78350381
169.4,96.24858688
169.5,95.6911721
169.6,95.11891372
169.7,94.53174088
169.8,93.92573828
169.9,93.30068546
170,92.66184324
170.1,92.00948644
170.2,91.33895047
170.3,90.65415587
170.4,89.95748092
170.5,89.24917915
170.6,88.52405741
170.7,87.78811649
170.8,87.0419509
170.9,86.28513966
171,85.5143751
171.1,84.73460806
171.2,83.94603044
171.3,83.14764893
171.4,82.33799711
171.5,81.52055694
171.6,80.69542091
171.7,79.8611322
171.8,79.01638389
171.9,78.16338831
172,77.30191939
172.1,76.42954687
172.2,75.54528088
172.3,74.65125107
172.4,73.74713727
172.5,72.82991219
172.6,71.89854551
172.7,70.95532753
172.8,69.99980854
172.9,69.028646
173,68.03988338
173.1,67.03642874
173.2,66.01798899
173.3,64.98246252
173.4,63.92969483
173.5,62.86584447
173.6,61.79213477
173.7,60.7096757
173.8,59.61826048
173.9,58.52270935
174,57.42426519
174.1,56.32417393
174.2,55.22453502
174.3,54.12769653
174.4,53.03485283
174.5,51.94721559
174.6,50.8681189
174.7,49.80136803
174.8,48.74927055
174.9,47.7150814
175,46.70705983
175.1,45.73649583
175.2,44.7998752
175.3,43.9002241
175.4,43.0492732
175.5,42.26194891
175.6,41.52743135
175.7,40.84814568
175.8,40.24706349
175.9,39.72687295
176,39.26696948
176.1,38.86506887
176.2,38.54786481
176.3,38.28297504
176.4,38.06579349
176.5,37.90668667
176.6,37.80791466
176.7,37.75044563
176.8,37.73357451
176.9,37.78141979
177,37.86847871
177.1,37.99329301
177.2,38.16795752
177.3,38.3905684
177.4,38.64726089
177.5,38.93731335
177.6,39.27806613
177.7,39.6476875
177.8,40.04521138
177.9,40.47637085
178,40.9409852
178.1,41.42877078
178.2,41.93909659
178.3,42.48064956
178.4,43.04380669
178.5,43.62550953
178.6,44.22643491
178.7,44.85250264
178.8,45.49479913
178.9,46.15324864
179,46.83137991
179.1,47.53063018
179.2,48.24555528
179.3,48.97615477
179.4,49.72767887
179.5,50.49808614
179.6,51.28415854
179.7,52.08598266
179.8,52.9100866
179.9,53.75225931
180,54.61069575
180.1,55.48559439
180.2,56.3843862
180.3,57.30183357
180.4,58.23461634
180.5,59.18027611
180.6,60.1281004
180.7,61.06258659
180.8,61.97657895
180.9,62.86335333
181,63.69415561
181.1,64.46629327
181.2,65.18065442
181.3,65.83442817
181.4,66.39478956
181.5,66.8991217
181.6,67.34875244
181.7,67.73110544
181.8,68.04011489
181.9,68.2965541
182,68.50059117
182.1,68.61876511
182.2,68.67844362
182.3,68.68247955
182.4,68.61300335
182.5,68.46798922
182.6,68.27109468
182.7,68.02340984
182.8,67.69892812
182.9,67.32703884
183,66.91031034
183.1,66.439442
183.2,65.9086991
183.3,65.33505727
183.4,64.71803945
183.5,64.03817751
183.6,63.30404566
183.7,62.52100174
183.8,61.68678941
183.9,60.77159616
184,59.79135477
184.1,58.7441528
184.2,57.62500254
184.3,56.40989862
184.4,55.12985489
184.5,53.80532234
184.6,52.44900251
184.7,51.07441657
184.8,49.70370444
184.9,48.3572812
185,47.04838042
185.1,45.78923639
185.2,44.60057905
185.3,43.51222915
185.4,42.49911785
185.5,41.55799404
185.6,40.69221529
185.7,39.92203598
185.8,39.21786845
185.9,38.5790306
186,38.02278794
186.1,37.55717085
186.2,37.15641194
186.3,36.81868812
186.4,36.57262548
186.5,36.38624299
186.6,36.25343121
186.7,36.1861415
186.8,36.19175126
186.9,36.24871911
187,36.35708399
187.1,36.5436183
187.2,36.77516264
187.3,37.04580277
187.4,37.35946261
187.5,37.71219981
187.6,38.08721751
187.7,38.48201204
187.8,38.89744172
187.9,39.3205067
188,39.74693681
188.1,40.17322375
188.2,40.58901934
188.3,40.99243349
188.4,41.38241884
188.5,41.75247649
188.6,42.10724063
188.7,42.45039013
188.8,42.78189226
188.9,43.09814971
189,43.40599047
189.1,43.70584781
189.2,43.99601414
189.3,44.27840066
189.4,44.5554519
189.5,44.82749172
189.6,45.09250052
189.7,45.35256742
189.8,45.60735426
189.9,45.85424096
190,46.09182713
190.1,46.3217207
190.2,46.54356835
190.3,46.75034252
190.4,46.94675411
190.5,47.13251352
190.6,47.30322938
190.7,47.45692978
190.8,47.59714209
190.9,47.72345136
191,47.82460014
191.1,47.90892101
191.2,47.97615214
191.3,48.01947154
191.4,48.03689516
191.5,48.03529435
191.6,48.01478197
191.7,47.96385658
191.8,47.89520666
191.9,47.80899019
192,47.69955333
192.1,47.56734561
192.2,47.41804412
192.3,47.2515216
192.4,47.05646379
192.5,46.84392862
192.6,46.61377965
192.7,46.35989434
192.8,46.08266475
192.9,45.7881828
193,45.47659135
193.1,45.13787599
193.2,44.78257525
193.3,44.41111415
193.4,44.01949
193.5,43.60635238
193.6,43.17772225
193.7,42.73364926
193.8,42.26640566
193.9,41.78241016
194,41.28330301
194.1,40.76717048
194.2,40.22872001
194.3,39.67520287
194.4,39.10655708
194.5,38.5177299
194.6,37.90950706
194.7,37.28585665
194.8,36.64669643
194.9,35.98464972
195,35.30613021
195.1,34.61255941
195.2,33.90329618
195.3,33.17161294
195.4,32.42520442
195.5,31.66405057
195.6,30.88605407
195.7,30.08745784
195.8,29.27406685
195.9,28.44578892
196,27.59958821
196.1,26.73332143
196.2,25.85170098
196.3,24.95454297
196.4,24.0383714
196.5,23.10135299
196.6,22.14793553
196.7,21.17863328
196.8,20.19239803
196.9,19.19315004
197,18.18777971
197.1,17.17873248
197.2,16.16889644
197.3,15.16440697
197.4,14.16798507
197.5,13.1820667
197.6,12.21005847
197.7,11.26336783
197.8,10.3387863
197.9,9.438540487
198,8.566444073
198.1,7.739464299
198.2,6.943495434
198.3,6.17742228
198.4,5.443711673
198.5,4.748094525
198.6,4.078135233
198.7,3.433262754
198.8,2.819966444
198.9,2.237623486
199,1.679032954
199.1,1.144000389
199.2,0.643755865
199.3,0.167166151
199.4,-0.288824019
199.5,-0.722418262
199.6,-1.128953754
199.7,-1.51864088
199.8,-1.892054453
199.9,-2.244067614
200,-2.579111301
200.1,-2.901145739
200.2,-3.209957884
200.3,-3.500998857
200.4,-3.782005062
200.5,-4.053402612
200.6,-4.312757068
200.7,-4.562356761
200.8,-4.805060748
200.9,-5.041047246
201,-5.26831757
201.1,-5.491264621
201.2,-5.710249734
201.3,-5.924845917
201.4,-6.136607767
201.5,-6.346450596
201.6,-6.554473787
201.7,-6.759446814
201.8,-6.962430011
201.9,-7.163379028
202,-7.361444591
202.1,-7.556554795
202.2,-7.749309424
202.3,-7.939610869
202.4,-8.125708621
202.5,-8.309093062
202.6,-8.489708465
202.7,-8.666447968
202.8,-8.839158138
202.9,-9.008691887
203,-9.174959283
203.1,-9.335546146
203.2,-9.492501227
203.3,-9.645754407
203.4,-9.793863296
203.5,-9.93657337
203.6,-10.07506649
203.7,-10.20924453
203.8,-10.33593858
203.9,-10.45791429
204,-10.57509648
204.1,-10.68563289
204.2,-10.78927518
204.3,-10.88754758
204.4,-10.98028796
204.5,-11.06351344
204.6,-11.14070184
204.7,-11.21174941
204.8,-11.27417596
204.9,-11.32778876
205,-11.37447066
205.1,-11.41389885
205.2,-11.44108912
205.3,-11.46044018
205.4,-11.47181063
205.5,-11.47182205
205.6,-11.46046262
205.7,-11.44011707
205.8,-11.41025173
205.9,-11.36593514
206,-11.31322359
206.1,-11.25227327
206.2,-11.18038693
206.3,-11.0989195
206.4,-11.01026647
206.5,-10.9142119
206.6,-10.80747093
206.7,-10.69448175
206.8,-10.57536593
206.9,-10.4480936
207,-10.31378719
207.1,-10.17417378
207.2,-10.02907724
207.3,-9.876167898
207.4,-9.718686006
207.5,-9.556727803
207.6,-9.388834796
207.7,-9.215859137
207.8,-9.039054234
207.9,-8.858316521
208,-8.67179999
208.1,-8.481663108
208.2,-8.287888501
208.3,-8.089044143
208.4,-7.885408845
208.5,-7.677990237
208.6,-7.466607909
208.7,-7.24891084
208.8,-7.027222932
208.9,-6.801506087
209,-6.570216396
209.1,-6.333426668
209.2,-6.092321662
209.3,-5.84679029
209.4,-5.593846319
209.5,-5.33622933
209.6,-5.073877321
209.7,-4.80509188
209.8,-4.529597357
209.9,-4.248916514
210,-7.829818542
210.1,-7.474523705
210.2,-7.114026676
210.3,-6.748594898
210.4,-6.37636724
210.5,-6.001921607
210.6,-5.623814237
210.7,-5.24390034
210.8,-4.863070421
210.9,-4.481918328
211,-4.101651734
211.1,-3.722517813
211.2,-3.346051604
211.3,-2.969315431
211.4,-2.589371139
211.5,-2.200373629
211.6,-1.805142196
211.7,-1.383477652
211.8,-0.946683717
211.9,-0.484809067
212,0.017109004
212.1,0.540470784
212.2,1.110446511
212.3,1.708519636
212.4,2.328346889
212.5,2.991292288
212.6,3.670518505
212.7,4.373504403
212.8,5.103693015
212.9,5.846945732
213,6.612148148
213.1,7.392881273
213.2,8.183321989
213.3,8.990857932
213.4,9.805638527
213.5,10.62712504
213.6,11.45740374
213.7,12.29014876
213.8,13.12609585
213.9,13.96618829
214,14.80876228
214.1,15.6558326
214.2,16.50795967
214.3,17.36342515
214.4,18.22605449
214.5,19.0942661
214.6,19.96675402
214.7,20.84972548
214.8,21.73844539
214.9,22.63351941
215,23.54103858
215.1,24.45517643
215.2,25.37866012
215.3,26.3157703
215.4,27.26085588
215.5,28.21891003
215.6,29.19151883
215.7,30.17284102
215.8,31.16838669
215.9,32.17326912
216,33.18411561
216.1,34.20355449
216.2,35.2266828
216.3,36.25236689
216.4,37.28009086
216.5,38.30691753
216.6,39.33290772
216.7,40.35349784
216.8,41.36953043
216.9,42.38074066
217,43.37927036
217.1,44.37025865
217.2,45.35157544
217.3,46.317204
217.4,47.27430914
217.5,48.21886759
217.6,49.14762961
217.7,50.0670809
217.8,50.97047082
217.9,51.85836047
218,52.73607042
218.1,53.59312679
218.2,54.43558375
218.3,55.2669214
218.4,56.07164727
218.5,56.86354043
218.6,57.6395689
218.7,58.38880085
218.8,59.12442154
218.9,59.83738011
219,60.52675178
219.1,61.20322232
219.2,61.85591404
219.3,62.49607949
219.4,63.12625828
219.5,63.73943025
219.6,64.34719052
219.7,64.94691367
219.8,65.54012336
219.9,66.1307912
220,66.71829988
220.1,67.30610556
220.2,67.89411638
220.3,68.48573589
220.4,69.07624073
220.5,69.66504188
220.6,70.2428116
220.7,70.81277556
220.8,71.36297645
220.9,71.89121433
221,72.40499229
221.1,72.87071055
221.2,73.31234848
221.3,73.7173596
221.4,74.06824587
221.5,74.39363793
221.6,74.66656479
221.7,74.90882886
221.8,75.12597632
221.9,75.29773974
222,75.45305739
222.1,75.57826504
222.2,75.6785491
222.3,75.76528314
222.4,75.82108745
222.5,75.86584141
222.6,75.89432003
222.7,75.90492196
222.8,75.90713513
222.9,75.89012172
223,75.86132797
223.1,75.82103334
223.2,75.75940925
223.3,75.68847636
223.4,75.5981185
223.5,75.49116323
223.6,75.37372696
223.7,75.22809643
223.8,75.07117578
223.9,74.89467984
224,74.69458099
224.1,74.48211858
224.2,74.23881832
224.3,73.97775559
224.4,73.69764668
224.5,73.38364262
224.6,73.05497831
224.7,72.69764862
224.8,72.32180003
224.9,71.93468581
225,71.52724634
225.1,71.11508658
225.2,70.6958498
225.3,70.27419802
225.4,69.85288866
225.5,69.43623605
225.6,69.02769576
225.7,68.62544168
225.8,68.24526517
225.9,67.87706018
226,67.53023802
226.1,67.21278449
226.2,66.91094808
226.3,66.64622501
226.4,66.39860123
226.5,66.16946855
226.6,65.96604705
226.7,65.77262527
226.8,65.59807194
226.9,65.4352882
227,65.28013123
227.1,65.13901936
227.2,65.00149948
227.3,64.87007072
227.4,64.74189862
227.5,64.61494698
227.6,64.48768926
227.7,64.35802824
227.8,64.22558611
227.9,64.08472402
228,63.93905838
228.1,63.78127112
228.2,63.61152264
228.3,63.43300635
228.4,63.22921618
228.5,63.01338469
228.6,62.77527418
228.7,62.50908892
228.8,62.22711071
228.9,61.9014812
229,61.55314443
229.1,61.17854557
229.2,60.76608048
229.3,60.33731544
229.4,59.8779726
229.5,59.39586404
229.6,58.89961309
229.7,58.37204908
229.8,57.832416
229.9,57.27638887
230,56.69980281
230.1,56.11393803
230.2,55.51138198
230.3,54.89723289
230.4,54.275733
230.5,53.63958671
230.6,52.99821743
230.7,52.35039594
230.8,51.69603921
230.9,51.03964067
231,50.38064552
231.1,49.72198296
231.2,49.06391155
231.3,48.40994006
231.4,47.76035306
231.5,47.11499055
231.6,46.48135194
231.7,45.85433095
231.8,45.23857972
231.9,44.63851502
232,44.04770603
232.1,43.47855875
232.2,42.92579347
232.3,42.38621273
232.4,41.87476994
232.5,41.37402599
232.6,40.89044607
232.7,40.42464923
232.8,39.96780237
232.9,39.52907011
233,39.10020842
233.1,38.68004155
233.2,38.27472754
233.3,37.87494215
233.4,37.48473595
233.5,37.10253527
233.6,36.72461271
233.7,36.35536481
233.8,35.98945222
233.9,35.62746601
234,35.26983734
234.1,34.91373535
234.2,34.56008519
234.3,34.20796945
234.4,33.85684983
234.5,33.50924448
234.6,33.16341969
234.7,32.8205489
234.8,32.48208522
234.9,32.14601703
235,31.81604694
235.1,31.49034331
235.2,31.16864233
235.3,30.8554931
235.4,30.5463368
235.5,30.24501033
235.6,29.95171348
235.7,29.66310214
235.8,29.38760049
235.9,29.11839063
236,28.85799474
236.1,28.61078732
236.2,28.36980785
236.3,28.14241131
236.4,27.92288387
236.5,27.70983901
236.6,27.50813101
236.7,27.31041927
236.8,27.11989161
236.9,26.93493416
237,26.75297885
237.1,26.57706118
237.2,26.4030091
237.3,26.2315237
237.4,26.06206219
237.5,25.89323816
237.6,25.72497708
237.7,25.55607137
237.8,25.38661779
237.9,25.21436216
238,25.0404199
238.1,24.86294446
238.2,24.68103056
238.3,24.49662057
238.4,24.30616812
238.5,24.11406301
238.6,23.91956311
238.7,23.72364791
238.8,23.52740596
238.9,23.33152036
239,23.13704631
239.1,22.94381669
239.2,22.75502681
239.3,22.56870612
239.4,22.38754623
239.5,22.21257897
239.6,22.04121447
239.7,21.88133189
239.8,21.72714475
239.9,21.58146582
240,21.44867777
240.1,21.32245333
240.2,21.21258987
240.3,21.11242892
240.4,21.02132305
240.5,20.94210085
240.6,20.86634232
240.7,20.79622663
240.8,20.72729719
240.9,20.65906957
241,20.58703007
241.1,20.5114621
241.2,20.4298622
241.3,20.33690233
241.4,20.23757677
241.5,20.11932713
241.6,19.98784094
241.7,19.84221802
241.8,19.66773048
241.9,19.47932898
242,19.26087649
242.1,19.01942064
242.2,18.76323944
242.3,18.47393862
242.4,18.17338805
242.5,17.85423641
242.6,17.51588956
242.7,17.16824642
242.8,16.80165726
242.9,16.42564087
243,16.04080886
243.1,15.64269249
243.2,15.23987791
243.3,14.82899318
243.4,14.41275428
243.5,13.99363616
243.6,13.57014716
243.7,13.14556793
243.8,12.71963482
243.9,12.29070376
244,11.8599777
244.1,11.42503349
244.2,10.985672
244.3,10.54347368
244.4,10.09216161
244.5,9.636539401
244.6,9.174155225
244.7,8.701607129
244.8,8.223581372
244.9,7.733088419
245,7.232827296
245.1,6.725138226
245.2,6.198722822
245.3,5.663717257
245.4,5.11491443
245.5,4.547617684
245.6,3.970116664
245.7,3.370510576
245.8,2.754195253
245.9,2.12574425
246,1.469585837
246.1,0.802627317
246.2,0.120207768
246.3,-0.582090781
246.4,-1.294125273
246.5,-2.02311398
246.6,-2.765970886
246.7,-3.517539157
246.8,-4.286586573
246.9,-5.064925111
247,-5.851808893
247.1,-6.654381985
247.2,-7.463602907
247.3,-8.282214339
247.4,-9.112316311
247.5,-9.948251531
247.6,-10.79380616
247.7,-11.64655379
247.8,-12.50332741
247.9,-13.36554626
248,-14.22893228
248.1,-15.09317042
248.2,-15.95525893
248.3,-16.81445708
248.4,-17.67014762
248.5,-18.51635918
248.6,-19.35650439
248.7,-20.18667324
248.8,-21.00214501
248.9,-21.80841847
249,-22.59593467
249.1,-23.36582882
249.2,-24.12352521
249.3,-24.85096664
249.4,-25.56057439
249.5,-26.25132636
249.6,-26.90474426
249.7,-27.53963745
249.8,-28.14355705
249.9,-28.71325311
250,-29.26430704
250.1,-29.77653109
250.2,-30.26585437
250.3,-30.73509329
250.4,-31.16601782
250.5,-31.58128601
250.6,-31.9691848
250.7,-32.32989833
250.8,-32.67588867
250.9,-32.98710594
251,-33.28125847
251.1,-33.55535157
251.2,-33.79891335
251.3,-34.02892934
251.4,-34.23021049
251.5,-34.41068529
251.6,-34.57589465
251.7,-34.70700284
251.8,-34.82448219
251.9,-34.91615591
252,-34.97865084
252.1,-35.02510951
252.2,-35.02306743
252.3,-34.99729702
252.4,-34.93669501
252.5,-34.82394025
252.6,-34.68471461
252.7,-34.47916732
252.8,-34.22756906
252.9,-33.9333725
253,-33.54800679
253.1,-33.12163934
253.2,-32.61953979
253.3,-32.04882146
253.4,-31.43827883
253.5,-30.7443641
253.6,-30.00687895
253.7,-29.22770029
253.8,-28.37447469
253.9,-27.48887479
254,-26.55718967
254.1,-25.56943065
254.2,-24.55154772
254.3,-23.48745884
254.4,-22.37845342
254.5,-21.2410903
